key,2,3,4
2015,,軍隊理符,-
2017,,理符連接,-
2018,,理符受理限額,リーヴノジュチュウケン
2019,,理符難度,リーヴノナンイド
2020,,公會令,-
2021,,迷宮,-
2022,,討伐戰,トウバツセン
2023,,殲滅戰,トウメツセン
2024,,強攻戰,キョウシュウセン
2025,,大型任務,-
2026,,競技場,-
2027,,托托·拉克千獄,トトラクノセンゴク
2028,,塔姆·塔拉墓園,タムタラノボショ
2029,,銅鈴銅山,カッパーベルドウザン
2030,,沙斯塔夏溶洞,サスタシャシンショクドウ
2031,,黃金谷,-
2032,,靜語莊園,ハウケタゴヨウテイ
2033,,日影地修練所,ハラタリシュウレンジョ
2034,,布雷福洛克斯野營地,ブレイフロクスノヤエイチ
2035,,喀恩埋沒聖堂,カルンマイボツジイン
2036,,放浪神古神殿,-
2037,,石衛塔,-
2038,,樵鳴洞,-
2039,,澤梅爾要塞,ゼーメルヨウサイ
2040,,無限城古堡,コジョウアムダプール
2041,,帝國南方堡,-
2042,,天幕魔導城,マドウジョウプラエトリウム
2043,,完成集團戰訓練！,シュウダンセンクンレンヲクグリヌケロ!
2044,,討伐彷徨死靈！,サマヨウシリョウヲウテ!
2045,,突破所有關門，討伐最深處的敵人！,ゼンカンモンヲトッパシサイシンブノテキヲウテ!
2046,,捕獲金幣龜！,ギルガメヲホカクセヨ!
2047,,驅除劇毒妖花！,ユウドクヨウカヲクジョセヨ!
2048,,消滅惡徒團伙寄生蜂團！,ムホウモノジガホウダンヲゲキメツセヨ!
2049,,討伐夢幻之布拉奇希奧！,ムゲンノブラキシオヲウテ!
2050,,擊潰哥布林炸彈軍團！,バクダンマゴブリングンダンヲゲキメツセヨ!
2051,,討伐汙染源頭魔界花！,オセンゲンモルボルヲウテ!
2052,,討伐坑道中出現的妖異！,コウドウニアラワレタヨウイブソヲウテ!
2053,,注意無敵的眷屬，討伐大型妖異！,ムテキノケンゾクヲシタガエシオオガタヨウイヲウテ!
2054,,討伐爆彈怪的女王！,ボムヲヒキイルボムクイーンヲウテ!
2055,,殲滅特殊陣型的妖異！,ブキミナジンケイヲクムヨウイヲセンメツセヨ!
2056,,制止三方混戰的巨人族，守住遺物！,ミツドモエノキョジンゾクヲセイシイブツヲマモレ!
2057,,伊弗利特討伐戰,イフリートトウバツセン
2058,,泰坦討伐戰,タイタントウバツセン
2059,,迦樓羅討伐戰,ガルーダトウバツセン
2060,,伊弗利特殲滅戰,シンイフリートトウメツセン
2061,,泰坦殲滅戰,シンタイタントウメツセン
2062,,迦樓羅殲滅戰,シンガルーダトウメツセン
2063,,里塔提恩強攻戰,リットアティンキョウシュウセン
2064,,巴哈姆特大迷宮,ダイメイキュウバハムート
2065,,狼獄水上競技場,-
2066,,伊弗利特殲殛戰,ゴクイフリートトウメツセン
2067,,泰坦殲殛戰,ゴクタイタントウメツセン
2068,,迦樓羅殲殛戰,ゴクガルーダトウメツセン
2069,,莫古力賢王殲滅戰,ゼンオウモグルモグジュウニセイトウメツセン
2070,,究極神兵破壞作戰,アルテマウェポンハカイサクセン
2071,,水晶塔,-
2072,,邂逅之章,カイコウヘン
2073,,古代人迷宮,コダイノタミノメイキュウ
2074,,解讀,-
2075,,困難模式,-
2076,,隨機任務,-
2077,,入侵之章,シンコウヘン
2078,,天狼星燈塔,シリウスダイトウダイ
2079,,莫古力賢王殲殛戰,ゴクオウモグルモグジュウニセイトウメツセン
2080,,利維亞桑殲滅戰,シンリヴァイアサントウメツセン
2081,,利維亞桑殲殛戰,ゴクリヴァイアサントウメツセン
2082,,死化奇美拉討伐戰,ドルムキマイラトウバツセン
2083,,海德拉討伐戰,ハイドラトウバツセン
2084,,大橋上的決鬥,ギルガメッシュトウバツセン
2085,,對戰,-
2086,,友好部族任務,ユウコウブゾククエスト
2087,,友好部族日常任務,ユウコウブゾクデイリークエスト
2088,,友好部族劇情任務,ユウコウブゾクストーリークエスト
2089,,支線劇情任務,-
2090,,尋寶,-
2091,,編年史任務,-
2092,,季節活動,-
2093,,無限城市街古蹟,コアムダプールシガイ
2094,,黃道文書,コウドウジュウニモンジョ
2095,,天球書卷,-
2096,,怪物狩獵,-
2097,,惡名菁英狩獵,-
2098,,拉姆殲滅戰,シンラムウトウメツセン
2099,,拉姆殲殛戰,ゴクラムウトウメツセン
2100,,希爾科斯塔,シルクスノトウ
2101,,巴哈姆特零式大迷宮,ダイメイキュウバハムートレイシキ
2102,,加爾提諾平原,カルテノーヘイゲン
2103,,破艦島,ハルブレーカーアイル
2104,,紛爭前線,-
2106,,高難度,-
2108,,真源之章,シンセイヘン
2109,,希瓦殲滅戰,シンシヴァトウメツセン
2110,,希瓦殲殛戰,ゴクシヴァトウメツセン
2111,,披雪大冰壁,スノークロークダイヒョウヘキ
2112,,艾瑪吉娜盃鬥技大會決賽,アマジナハイトウギカイケッショウセン
2113,,供應任務,ノウヒンクエスト
2114,,奧丁殲滅戰,トウシンオーディントウメツセン
2115,,暗之世界,ヤミノセカイ
2117,,周邊遺跡群（陣地戰）,ガイエンイセキグンセイアツセン
2119,,密約之塔,モクヤクノトウ
2120,,無限城的死鬥,シンギルガメッシュトウメツセン
2121,,無影,-
2122,,虛無界,-
2123,,迦巴勒幻想圖書館,グブラゲンソウトショカン
2124,,不獲島,-
2125,,伊修加德教皇廳,イシュガルドキョウコウチョウ
2126,,無限迴廊,-
2127,,暮衛塔,-
2128,,索姆阿爾靈峰,-
2129,,魔科學研究所,マカガクケンキュウジョ
2130,,龍巢神殿,-
2131,,羅波那殲滅戰,シンラーヴァナトウメツセン
2132,,羅波那殲殛戰,ゴクラーヴァナトウメツセン
2133,,俾斯麥殲滅戰,シンビスマルクトウメツセン
2134,,俾斯麥殲殛戰,ゴクビスマルクトウメツセン
2135,,塵封秘岩（爭奪戰）,ソウダツセン
2137,,亞歷山大機神城,キコウジョウアレキサンダー
2138,,亞歷山大零式機神城,キコウジョウアレキサンダーレイシキ
2139,,啟動之章,キドウヘン
2140,,那布里亞勒斯討伐戰,アシエンナプリアレストウバツセン
2141,,皇都伊修加德保衛戰,コウトイシュガルドボウエイセン
2142,,圓桌騎士殲滅戰,ナイツオブラウンドトウメツセン
2143,,神殿騎士團理符,シンデンキシダンリーヴ
2144,,聖茉夏娜植物園,セイモシャーヌショクブツエン
2145,,瑪哈之影,シャドウオブマハ
2146,,魔航船虛無方舟,マコウセンヴォイドアーク
2147,,初學者學堂,ショシンシャノヤカタ
2148,,顛倒塔,サカサノトウ
2149,,律動之章,リツドウヘン
2150,,薩菲洛特殲滅戰,マジンセフィロトトウメツセン
2151,,薩菲洛特殲殛戰,ゴクマジンセフィロトトウメツセン
2153,,群狼盛宴,ザフィースト
2154,,木人殲滅戰,モクジントウメツセン
2155,,憶罪宮,ソールカイ
2156,,禁忌城邦瑪哈,キンキトシマハ
2157,,深層迷宮,-
2158,,死者宮殿,シシャノキュウデン
2159,,尼德霍格征龍戰,ニーズヘッグセイリュウセン
2160,,尼德霍格傳奇征龍戰,ゴクニーズヘッグセイリュウセン
2161,,榮譽野（碎冰戰）,サイヒョウセン
2163,,決鬥,-
2164,,塞爾法特爾,-
2165,,索菲婭殲滅戰,メガミソフィアトウメツセン
2166,,索菲婭殲殛戰,ゴクメガミソフィアトウメツセン
2167,,天動之章,テンドウヘン
2168,,巴埃薩長城,バエサルノチョウジョウ
2169,,影之國,カゲノクニダンスカー
2170,,祖爾宛殲滅戰,キジンズルワーントウメツセン
2171,,祖爾宛殲殛戰,ゴクキジンズルワーントウメツセン
2172,,紫水宮,シスイキュウ
2173,,巴兒達木霸道,バルダムハドウ
2174,,多瑪王城,ドマジョウ
2175,,帝國白山堡,カストルムアバニア
2176,,須佐之男殲滅戰,スサノオトウメツセン
2177,,須佐之男殲殛戰,ゴクスサノオトウメツセン
2178,,吉祥天女殲滅戰,ラクシュミトウメツセン
2179,,吉祥天女殲殛戰,ゴクラクシュミトウメツセン
2180,,神龍殲滅戰,シンリュウトウメツセン
2181,,歐米茄時空狹縫,ジゲンノハザマオメガ
2182,,歐米茄零式時空狹縫,ジゲンノハザマオメガレイシキ
2183,,德爾塔幻境,デルタヘン
2184,,星導寺,セイドウザンジイン
2185,,斯卡拉遺跡,-
2186,,神龍夢幻殲滅戰,ゴクシンリュウトウメツセン
2187,,團隊任務,-
2188,,重返伊瓦利斯,リターントゥイヴァリース
2189,,失落之都拉巴納斯塔,ウシナワレタミヤコラバナスタ
2190,,巴哈姆特絕境戰,ゼツバハムートトウメツセン
2191,,烈羽爭鋒,-
2192,,距骨研究所（機動戰）,キコウセン
2193,,獄之蓋,ゴクノフタ
2194,,白虎征魂戰,ビャッコセイコンセン
2195,,白虎詩魂戰,ゴクビャッコセイコンセン
2196,,西格瑪幻境,シグマヘン
2197,,禁地優雷卡,キンダンノチエウレカ
2198,,常風之地,アネモスヘン
2200,"Mount[1-1,4-6,8-9,15-15,18-22,25-38,40-50,52-56,58-59,62-62,65-65,67-78,80-84,86-87,90-102,104-106,108-116,121-127,130-130,133-133,135-136,138-146,148-148,150-154,156-156,158-164,166-166,168-168,170-195,197-197,200-209,211-220,222-226,228-243,245-250,252-257,261-269,273-274,277-277,280-281,284-284,287-288,291-291,293-294,298-298,299-299,303-306]",【坐騎】,マウント.
2201,ClassJob[1-40],【職業與特職】,クラスジョブ.
2202,"PlaceName[20-37,39-59,61-65,94-94,107-107,112-112,123-123,125-125,128-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,230-230,237-237,239-239,260-260,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,401-401,404-404,406-406,411-411,418-418,425-427,430-430,457-457,464-468,478-478,493-493,496-498,548-548,617-617,694-695,733-733,1301-1304,1334-1334,1363-1363,1374-1374,1377-1377,1390-1390,1399-1399,1406-1409,1431-1431,1484-1484,1500-1500,1628-1628,1633-1633,1638-1638,1645-1645,1647-1647,1664-1665,1708-1708,1714-1714,1723-1723,1731-1731,1740-1740,1742-1742,1759-1759,1792-1793,1799-1802,1805-1805,1807-1807,1809-1809,1835-1835,1841-1841,1847-1847,1853-1853,1857-1857,1868-1868,1884-1884,2000-2002,2018-2018,2025-2025,2031-2031,2034-2034,2038-2038,2042-2042,2046-2046,2050-2050,2081-2082,2088-2088,2090-2090,2099-2101,2116-2116,2123-2123,2130-2131,2147-2148,2151-2151,2178-2178,2181-2181,2200-2200,2204-2204,2214-2214,2256-2256,2265-2266,2295-2295,2297-2301,2310-2310,2327-2327,2340-2340,2354-2354,2357-2360,2367-2367,2372-2372,2383-2383,2400-2404,2406-2414,2448-2450,2462-2462,2483-2483,2485-2485,2496-2496,2499-2499,2510-2510,2530-2530,2545-2545,2549-2549,2586-2586,2589-2589,2613-2613,2634-2634,2646-2646,2660-2660,2665-2665,2670-2670,2691-2691,2693-2693,2707-2708,2715-2715,2717-2720,2725-2725,2727-2727,2736-2736,2762-2762,2769-2769,2773-2773,2775-2775,2779-2779,2793-2793,2801-2801,2805-2805,2810-2810,2813-2814,2822-2822,2833-2833,2850-2851,2864-2864,2936-2936,2950-2958,2979-2979,2982-2982,2985-2985,2997-2997,3007-3007,3017-3018,3044-3044,3050-3050,3057-3057,3075-3075,3094-3094,3105-3105,3122-3122,3129-3129,3135-3135,3139-3139,3147-3147,3156-3157,3170-3170,3179-3179,3195-3195,3205-3205,3214-3220,3222-3222,3229-3229,3378-3378,3385-3385,3425-3425,3435-3435,3442-3442,3467-3469,3477-3477,3486-3487,3492-3492,3511-3511,3534-3534,3568-3568,3581-3581,3590-3590,3595-3597,3620-3620,3635-3635,3644-3644,3647-3647,3662-3663,3684-3686,3700-3713,3736-3736,3759-3759,3769-3770,3783-3783,3797-3798,3818-3818,3833-3833,3850-3850,3852-3852,3880-3880,3886-3886,3894-3894,3903-3903,3915-3915,3926-3926,3928-3929,3938-3938,3949-3949,3966-3966,3973-3973,3978-3978,3983-3983,4015-4015,4042-4043,4090-4092,4098-4098,4100-4100,4111-4111,4118-4118,4135-4135,4139-4139,4146-4146,4154-4154,4167-4167,4180-4180,4196-4199,4227-4227,4249-4250]",【地名】,チメイ.
2203,Race,【民族】,ミンゾク.
2204,Tribe,【部族】,ブゾク.
2205,GuardianDeity[1-12],【守護神】,シュゴシン.
2206,"GeneralAction[1-10,12-22,24-27]",【共通技能】,ジェネラルアクション.
2207,"Action[9-9,15-17,20-21,23-24,27-31,37-38,40-46,48-49,51-54,56-56,61-62,65-66,69-70,74-75,78-78,83-88,90-90,92-92,94-98,100-101,106-107,110-110,112-114,116-121,124-125,127-127,131-133,135-137,139-142,144-144,147-147,149-149,152-159,162-163,166-167,172-173,181-181,185-186,188-190,197-208,210-211,215-215,218-218,220-222,224-224,227-228,232-232,235-235,237-241,260-260,268-269,272-273,280-280,288-291,294-297,299-300,303-303,802-803,805-805,2135-2135,2240-2242,2245-2248,2254-2255,2258-2272,2864-2864,2866-2866,2868-2868,2870-2870,2872-2874,2876-2876,2878-2878,2890-2890,3538-3543,3545-3547,3549-3552,3554-3563,3566-3566,3568-3571,3573-3574,3576-3579,3581-3587,3590-3590,3593-3596,3598-3601,3603-3603,3606-3606,3608-3608,3610-3610,3612-3615,3617-3617,3621-3621,3623-3625,3629-3629,3632-3632,3634-3634,3636-3636,3638-3641,3643-3643,4072-4073,4081-4081,4086-4087,4095-4095,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4401-4406,4574-4574,4589-4589,4595-4596,4631-4631,4639-4639,7381-7416,7418-7422,7426-7445,7447-7447,7449-7449,7477-7493,7495-7499,7503-7507,7509-7521,7523-7531,7533-7533,7535-7535,7537-7538,7540-7542,7546-7546,7548-7549,7551-7551,7553-7554,7557-7557,7559-7562,7568-7568,7571-7571,7632-7632,7861-7863,7867-7867,7869-7869,7903-7906,7909-7911,8324-8324,9629-9629,15989-16015,16137-16165,16191-16196,16457-16489,16491-16507,16510-16511,16514-16519,16524-16536,16539-16543,16545-16546,16548-16548,16550-16557,16559-16560,16578-16578,16766-16766,16889-16889,17055-17055,17105-17106,17206-17206,17209-17209,17215-17216,17864-17865,18073-18073,19004-19004,19012-19012,19264-19264,19297-19297,21177-21178,21203-21205,22182-22185,24283-24318,24373-24405,24858-24859,25589-25590,25746-25755,25757-25774,25776-25840,25843-25851,25855-25862,25865-25868,25870-25876,25880-25880,25882-25885,26521-26521,26804-26806,26870-26872,27523-27523,29729-29734]",【技能】,アクション.
2208,"CraftAction[100001-100004,100010-100010,100128-100128,100177-100177,100203-100203,100227-100227,100235-100235,100243-100243,100283-100283,100299-100299,100315-100315,100323-100323,100339-100339,100355-100355,100363-100363,100371-100371,100379-100379,100387-100387,100395-100395,100403-100403,100411-100411,100419-100419,100427-100427,100435-100435]",【製作技能】,セイサクアクション.
2209,BuddyAction,【搭檔技能】,バディアクション.
2210,PetAction[1-6],【召喚獸技能】,ペットアクション.
2211,"Weather[col-1,1-20,22-23,25-25,29-29,35-36,40-40,44-44,49-51,53-54,60-60,66-66,69-69,71-71,74-74,77-77,80-80,82-82,84-84,87-87,92-92,95-95,97-97,101-102,109-113,116-116,118-118,120-120,122-122,125-125,133-138,144-145,147-149,151-151,156-157,160-162,171-171]",【天候】,テンコウ.
2212,"MainCommand[col-<hex:0220020603>,1-36,41-42,44-44,56-62,64-70,72-82,84-99]",【快捷指令】,メインコマンド.
2213,"TextCommand[col-<hex:0220020903>,col-<hex:0220020603>,1-31,33-38,40-211,213-321,323-455,459-634,636-643,647-647,649-649]",【文字指令】,テキストコマンド.
2214,"Action[29054-29061,29064-29067,29069-29076,29078-29088,29091-29095,29097-29110,29123-29126,29128-29130,29223-29240,29242-29245,29249-29264,29266-29266,29371-29371,29391-29396,29399-29409,29412-29423,29428-29432,29469-29469,29472-29497,29499-29515,29523-29533,29535-29554,29559-29559,29566-29566,29649-29651,29653-29655,29657-29657,29659-29691,29695-29695,29697-29700,29702-29704,29707-29707,29711-29711,29736-29737,30896-30897]",【對戰技能】,pvpアクション.
2215,"Pet[<hex:0220020103>,1-2,6-8,10-10,14-15,17-19,23-24,27-32]",【召喚獸】,ペット.
2216,"Companion[noun,1-67,71-152,154-222,224-451,453-453,456-460,462-464,466-466]",【寵物】,ミニオン.
2217,PetMirage[col-<hex:0220020303>],【召喚獸的外貌】,エギノミタメ.
2218,ActionComboRoute[50-59],【對戰連擊技能】,pvpコンボアクション.
2219,"Action[12958-13007,14476-14481]",【文理技能】,ロゴスアクション.
2220,"Action[11383-11431,18295-18325,23264-23267,23269-23273,23275-23288,23290-23290]",【青魔法】,アオマホウ.
2221,"Action[20701-20770,22344-22356,23907-23922]",【失傳技能】,ロストアクション.
2900,@,【職業量譜】,ジョブHUD.
2901,,忠義量譜,-
2902,,忠義,-
2904,,鬥氣量譜,トウキシンボル
2905,,獸魂量譜,-
2906,,獸魂,-
2907,,龍血量譜,リュウケツゲージ
2908,,龍眼,-
2909,,戰歌量譜,センカゲージ
2910,,詩心,シシン
2911,,百合花莖量譜,-
2912,,治療百合,-
2913,,元素量譜,-
2914,,靈極心,-
2915,,乙太超流量譜,-
2916,,龍神同調,-
2917,,同調量譜,-
2919,,異想量譜,-
2920,,異想乙太,-
2921,,風遁量譜,フウトンシンボル
2922,,忍氣量譜,ニンキゲージ
2923,,忍氣,ニンキ
2926,,槍管熱度量譜,-
2927,,過熱,-
2928,,暗血量譜,-
2930,,奧秘量譜,-
2931,,雪月花量譜,セツゲッカシンボル
2932,,閃,セン
2933,,劍氣量譜,ケンキゲージ
2934,,劍氣,ケンキ
2935,,平衡量譜,-
2936,,白魔元,-
2937,,黑魔元,-
2938,,暗黑量譜,-
2939,,血百合,-
2940,,機工量譜,-
2941,,電能量譜,-
2942,,晶壤量譜,-
2943,,舞步量譜,-
2944,,幻扇量譜,ゲンセンシンボル
2946,,劍壓量譜,ケンアツシンボル
2947,,靈魂量值,-
2948,,夜遊魂量譜,-
2949,,均衡量譜,-
2950,,蛇膽量譜,-
2951,,必殺技量譜,ヒッサツワザシンボル
2952,,魔元集量譜,-
2953,,伶俐量譜,-
2954,,尾聲量譜,-
2955,,靈魂之聲量譜,-
2956,,悖論量譜,-
2957,,蛇膽,-
2958,,蛇刺,-
2959,,暗技,-
2960,,通曉,-
2961,,劍壓,ケンアツ
2962,,星標,-
2963,,脈輪,-
2964,,鬥氣,トウキ
2965,,魂衣,-
2966,,魂衣量譜,-
2967,,伶俐,-
2968,,虛無魂,-
2969,,夜遊魂,-
2970,,靈魂之聲,-
3000,@,【金碟遊樂場】,ゴールドソーサー.
3001,,陸行鳥競賽,-
3002,,競賽陸行鳥,キョウソウバ
3003,,新陸行鳥,シンバチョコボ
3004,,退役陸行鳥,インタイチョコボ
3005,,配種,-
3006,,羽力,ソウゴウリョク
3007,,血統等級,ケットウレベル
3008,,隨機賽道,-
3009,,荒野大道,-
3010,,恬靜小路,-
3011,,九宮幻卡,-
3012,,卡片,-
3013,,卡片類型,-
3014,,稀有度,-
3015,,對局,タイセン
3016,,大賽,タイカイ
3017,,九宮幻卡大賽,-
3018,,積分,カチテン
3019,,特殊規則,トクシュルール
3020,,流行規則,リュウコウルール
3021,,對局規則,タイセンルール
3022,,大賽規則,タイカイルール
3023,,全明牌,-
3024,,三明牌,-
3025,,同數,-
3026,,不勝不休,-
3027,,加算,-
3028,,隨機,-
3029,,秩序,-
3030,,混亂,-
3031,,逆轉,-
3032,,王牌殺手,-
3033,,同類強化,-
3034,,同類弱化,-
3035,,交換,-
3036,,天選,-
3037,,卡組,-
3038,,希望規則：,キボウルール:
3039,,機遇任務,ゲイト
3040,,仙人彩,クジテンダー
3041,,仙人仙彩,ジャンボクジテンダー
3042,,仙人微彩,ミニクジテンダー
3043,,中選號碼,トウセンバンゴウ
3044,,萌寵之王,ロードオブヴァーミニオン
3045,,設施特效,シセツトッコウ
3046,,奧秘核石,-
3047,,萌寵之門,-
3048,,防禦盾,-
3049,,探索眼,サーチアイ
3050,,動物,-
3051,,玩偶,-
3052,,機件,-
3053,,特殊技,トクシュワザ
3054,,陷阱,-
3055,,噴風中的倖存者,ボウフウハナイキフンガー
3056,,小雛鳥的營救者,キュウシュツミニオンレスキュー
3060,,太陽海岸,コスタデルソル
3061,,魔物,-
3062,,虛景跳跳樂大挑戰,チョウセンジャンピングアスレチック
3063,,空軍裝甲駕駛員,シュツゲキエアフォースパイロット
3064,,多瑪方城戰,ドマシキマージャン
3065,,快刀斬魔,イッセンザンマデザンマイ
3300,@,【狀態變化】,ジョウタイヘンカ.
3301,,麻痺,マヒ
3302,,沉默,チンモク
3303,,眩暈,スタン
3304,,睡眠,スイミン
3305,,加重,-
3306,,石化,セキカ..
3307,,魅惑,ミリョウ
3308,,吸收,キュウシュウ
3309,,拘束,コウソク
3310,,變身,ヘンシン
3311,,中毒,ドク
3313,,選拔,-
3314,,官方錦標賽,-
3500,,,マル
3501,,,バツ
3502,,,サンカク
3503,,,シカク
3504,,內圈,ナイシュウ
3505,,外圈,ガイシュウ
3506,,順時針轉,トケイマワリ
3507,,逆時針轉,ハントケイマワリ
3508,,攻擊姿態,コウゲキスタンス
3509,,防禦姿態,ボウギョスタンス
3510,,預兆,ヨチョウ
3511,,視線,シセン
3512,,圓形,エンケイ
3513,,扇形,オウギジョウ
3514,,對角線,タイカクセン
3515,,直線,チョクセン
3516,,環形,ドーナツハンイ
3517,,線,セン
3518,,球,タマ
3519,,地面,ジメン
3520,,牆壁,カベ
3521,,柱子,ハシラ
3522,,岩石,イワ
3523,,炎,ホノオ
3524,,水,ミズ
3525,,冰,コオリ
3526,,,プラス.
3527,,爆炸,バクハツ
3528,,同時,ドウジ
3529,,交替,コウゴ
3531,,合體,ガッタイ
3535,,集合,シュウゴウ
3536,,散開,サンカイ
3540,,分擔傷害,アタマワリダメージ
3541,,反射傷害,ハンシャダメージ
3542,,持續傷害,ケイゾクダメージ
3543,,模式變更,-
3544,,階段,-
3545,,積累型強化,-
3546,,積累型弱化,-
3547,,隨機目標,-
3600,@,【深層迷宮】,ディープダンジョン.
3601,,轉移石塚,テンイノセキトウ
3602,,再生石塚,サイセイノセキトウ
3603,,魔陶器：咒印解除,マドキジュインカイジョ
3604,,魔陶器：全景,マドキサイトロ
3605,,魔陶器：強化自身,マドキジコキョウカ
3606,,魔陶器：強化防禦,マドキボウギョキョウカ
3607,,魔陶器：寶箱增加,マドキタカラバコゾウカ
3608,,魔陶器：減少敵人,マドキテキハイジョ
3609,,魔陶器：改變敵人,マドキテキヘンカ
3610,,魔陶器：解咒,マドキカイジュ
3611,,魔陶器：運氣上升,マドキウンキジョウショウ
3612,,魔陶器：形態變化,マドキケイタイヘンカ
3613,,魔陶器：魔法效果解除,マドキマホウコウカカイジョ
3614,,魔陶器：曼提克化,マドキマンティコアカ
3615,,魔陶器：夢魔化,マドキサキュバスカ
3616,,魔陶器：感知寶藏,マドキザイホウカンチ
3617,,魔陶器：重生,マドキリレイズ
3618,,魔陶器：基路伯化,マドキクリブカ
3619,,魔陶器：弱化敵人,マドキテキジャクタイ
3620,,魔陶器：隱形,マドキバニシュ
3621,,魔陶器：石化敵人,マドキテキセキカ
3622,,伊弗利特魔石,イフリートノマセキ
3623,,泰坦魔石,タイタンノマセキ
3624,,迦樓羅魔石,ガルーダノマセキ
3625,,奧丁魔石,オーディンノマセキ
3626,,轉移燈籠,テンイノトウロウ
3627,,再生燈籠,サイセイノトウロウ
4000,,魔素板,-
4001,,魔素融合器,-
4002,,魔素石,マショウセキ
4003,,屬性值,ゾクセイチ
4004,,元素等級,-
4005,,文理碎晶,-
4007,,文理融合器,-
4008,,文理技能,-
4009,,禁地兵裝,-
4011,,自定賽,-
4012,,金碟幣,-
4013,,探險幣,-
4014,,老主顧交易,オトクイサマトリヒキ
4017,,重建伊修加德,イシュガルドフッコウ
4018,,亞拉戈奇譚神典石,キタン.
4019,,出海垂釣,-
4020,,天鋼工具,-
4021,,幻巧拼圖,ソーチョーノゲンソウバン
4022,,失傳技能,-
4023,,失傳技能庫,-
4024,,失傳技能保管箱,-
4025,,失傳碎晶,-
4026,,戰果,センカ
4027,,義軍等級,-
4028,,自由探索,ジユウタンサク
4029,,亞拉戈默示神典石,モクシ.
4030,,博茲雅晶簇,-
4031,,時尚配飾,-
4032,,義軍武器,-
4033,,博茲雅搜尋器,-
4034,,慶典,フェトゥ
4035,,亞拉戈經典神典石,ケイテン.
4036,,亞拉戈天文神典石,テンモン.
4037,,隨身見聞錄,アイヨウノケンブンロク
4038,,戰利水晶,-
4039,,肖像,-
4040,,冒險者銘牌,-
4041,,無人島開拓,ムジントウカイタク
4042,,因果詩學神典石,インガ.
5000,,大型任務,-
5001,,每日挑戰,-
5002,,岩燕廟,ガンエンビョウ
5003,,封閉聖塔黎鐸拉納大燈塔,フウジラレタセイトウリドルアナ
5004,,月讀殲滅戰,ツクヨミトウメツセン
5005,,月讀幽夜殲滅戰,ゴクツクヨミトウメツセン
5006,,究極神兵絕境戰,ゼツアルテマウェポンハカイサクセン
5007,,天之御柱,-
5008,,火龍狩獵戰,リオレウスシュリョウセン
5009,,火龍上位狩獵戰,ゴクリオレウスシュリョウセン
5010,,恆冰之地,パゴスヘン
5011,,妖歌海,セイレーンカイ
5012,,阿拉米格,-
5013,,圓桌騎士幻想殲滅戰,ソウテンゲンソウナイツオブラインドトウメツセン
5014,,終末焦土,ザバーン
5015,,朱雀鎮魂戰,スザクセイコンセン
5016,,朱雀詩魂戰,ゴクスザクセイコンセン
5017,,阿爾法幻境,アルファヘン
5018,,湧火之地,ピューロスヘン
5019,,黃金閣,クガネジョウ
5020,,雲冠群島,ディアデムショトウ
5021,,基姆利特暗區,-
5022,,青龍鎮魂戰,セイリュウセイコンセン
5023,,青龍詩魂戰,ゴクセイリュウセイコンセン
5024,,樂慾之所甌博訥修道院,ギョウヨクノソウインオーボンヌ
5025,,豐水之地,ヒュダトスヘン
5026,,隱塞（機動戰）,ヒドゥンゴージキコウセン
5027,,水灘村,-
5028,,多恩美格禁園,-
5029,,奇坦那神影洞,キタンナミカゲドウ
5030,,馬利卡大井,マリカノオオイド
5031,,格魯格火山,グルグカザン
5032,,亞馬烏羅提,-
5033,,希爾科斯孿晶塔,-
5034,,阿尼德羅學院,-
5035,,緹坦妮雅殲滅戰,ティターニアトウメツセン
5036,,緹坦妮雅殲殛戰,ゴクティターニアトウメツセン
5037,,無瑕靈君殲滅戰,イノセンストウメツセン
5038,,無瑕靈君殲殛戰,ゴクイノセンストウメツセン
5039,,哈迪斯殲滅戰,ハーデストウメツセン
5040,,伊甸希望樂園,キボウノソノエデン
5041,,伊甸零式希望樂園,キボウノソノエデンレイシキ
5042,,覺醒之章,カクセイヘン
5043,,保鏢殲滅戰,シンヨウジンボウトウメツセン
5044,,巴爾德西昂兵武塔,-
5045,,宇宙宮,-
5046,,哈迪斯孤念殲滅戰,ゴクハーデストウメツセン
5047,,亞歷山大絕境戰,ゼツアレキサンダートウメツセン
5048,,複製工廠廢墟,フクセイサレタコウジョウハイキョ
5049,,昂薩哈凱爾（競爭戰）,オンサルハカイルシュウセツセン
5050,,阿尼德羅追憶館,-
5051,,共鳴之章,キョウメイヘン
5052,,紅寶石神兵破壞作戰,ルビーウェポンハカイサクセン
5053,,紅寶石神兵狂想作戰,ゴクルビーウェポンハカイサクセン
5054,,博茲雅堡壘追憶戰,ゴクシタデルボズヤツイオクセン
5055,,南方博茲雅戰線,ナンポウボズヤセンセン
5056,,諾弗蘭特,-
5057,,光之戰士殲滅戰,ウォーリアオブライトトウメツセン
5058,,光之戰士幻耀殲滅戰,ゴクウォーリアオブライトトウメツセン
5059,,人偶軍事基地,ニンギョウタチノグンジキチ
5061,,衝突戰,-
5062,,緊急遭遇戰,-
5063,,天佑女王,セイブザクイーン
5064,,瑪托雅工作室,マトーヤノアトリエ
