6356,木製林間小屋房頂,,黑衣森林樣式小型住宅所使用的房頂。,木製林間小屋房頂
6357,混合製林間小屋房頂,,黑衣森林樣式小型住宅所使用的房頂。,混合製林間小屋房頂
6358,石製林間小屋房頂,,黑衣森林樣式小型住宅所使用的房頂。,石製林間小屋房頂
6359,木製林間公館房頂,,黑衣森林樣式中型住宅所使用的房頂。,木製林間公館房頂
6360,混合製林間公館房頂,,黑衣森林樣式中型住宅所使用的房頂。,混合製林間公館房頂
6361,石製林間公館房頂,,黑衣森林樣式中型住宅所使用的房頂。,石製林間公館房頂
6362,木製林間別墅房頂,,黑衣森林樣式大型住宅所使用的房頂。,木製林間別墅房頂
6363,混合製林間別墅房頂,,黑衣森林樣式大型住宅所使用的房頂。,混合製林間別墅房頂
6364,石製林間別墅房頂,,黑衣森林樣式大型住宅所使用的房頂。,石製林間別墅房頂
6365,木製綠洲小屋房頂,,薩納蘭樣式小型住宅所使用的房頂。,木製綠洲小屋房頂
6366,混合製綠洲小屋房頂,,薩納蘭樣式小型住宅所使用的房頂。,混合製綠洲小屋房頂
6367,石製綠洲小屋房頂,,薩納蘭樣式小型住宅所使用的房頂。,石製綠洲小屋房頂
6368,木製綠洲公館房頂,,薩納蘭樣式中型住宅所使用的房頂。,木製綠洲公館房頂
6369,混合製綠洲公館房頂,,薩納蘭樣式中型住宅所使用的房頂。,混合製綠洲公館房頂
6370,石製綠洲公館房頂,,薩納蘭樣式中型住宅所使用的房頂。,石製綠洲公館房頂
6371,木製綠洲別墅房頂,,薩納蘭樣式大型住宅所使用的房頂。,木製綠洲別墅房頂
6372,混合製綠洲別墅房頂,,薩納蘭樣式大型住宅所使用的房頂。,混合製綠洲別墅房頂
6373,石製綠洲別墅房頂,,薩納蘭樣式大型住宅所使用的房頂。,石製綠洲別墅房頂
6374,木制海濱小屋外牆,,拉諾西亞樣式小型住宅所使用的外牆。,木制海濱小屋外牆
6375,混合制海濱小屋外牆,,拉諾西亞樣式小型住宅所使用的外牆。,混合制海濱小屋外牆
6376,石制海濱小屋外牆,,拉諾西亞樣式小型住宅所使用的外牆。,石制海濱小屋外牆
6377,木制海濱公館外牆,,拉諾西亞樣式中型住宅所使用的外牆。,木制海濱公館外牆
6378,混合制海濱公館外牆,,拉諾西亞樣式中型住宅所使用的外牆。,混合制海濱公館外牆
6379,石制海濱公館外牆,,拉諾西亞樣式中型住宅所使用的外牆。,石制海濱公館外牆
6380,木制海濱別墅外牆,,拉諾西亞樣式大型住宅所使用的外牆。,木制海濱別墅外牆
6381,混合制海濱別墅外牆,,拉諾西亞樣式大型住宅所使用的外牆。,混合制海濱別墅外牆
6382,石制海濱別墅外牆,,拉諾西亞樣式大型住宅所使用的外牆。,石制海濱別墅外牆
6383,木製林間小屋外牆,,黑衣森林樣式小型住宅所使用的外牆。,木製林間小屋外牆
6384,混合製林間小屋外牆,,黑衣森林樣式小型住宅所使用的外牆。,混合製林間小屋外牆
6385,石製林間小屋外牆,,黑衣森林樣式小型住宅所使用的外牆。,石製林間小屋外牆
6386,木製林間公館外牆,,黑衣森林樣式中型住宅所使用的外牆。,木製林間公館外牆
6387,混合製林間公館外牆,,黑衣森林樣式中型住宅所使用的外牆。,混合製林間公館外牆
6388,石製林間公館外牆,,黑衣森林樣式中型住宅所使用的外牆。,石製林間公館外牆
6389,木製林間別墅外牆,,黑衣森林樣式大型住宅所使用的外牆。,木製林間別墅外牆
6390,混合製林間別墅外牆,,黑衣森林樣式大型住宅所使用的外牆。,混合製林間別墅外牆
6391,石製林間別墅外牆,,黑衣森林樣式大型住宅所使用的外牆。,石製林間別墅外牆
6392,木製綠洲小屋外牆,,薩納蘭樣式小型住宅所使用的外牆。,木製綠洲小屋外牆
6393,混合製綠洲小屋外牆,,薩納蘭樣式小型住宅所使用的外牆。,混合製綠洲小屋外牆
6394,石製綠洲小屋外牆,,薩納蘭樣式小型住宅所使用的外牆。,石製綠洲小屋外牆
6395,木製綠洲公館外牆,,薩納蘭樣式中型住宅所使用的外牆。,木製綠洲公館外牆
6396,混合製綠洲公館外牆,,薩納蘭樣式中型住宅所使用的外牆。,混合製綠洲公館外牆
6397,石製綠洲公館外牆,,薩納蘭樣式中型住宅所使用的外牆。,石製綠洲公館外牆
6398,木製綠洲別墅外牆,,薩納蘭樣式大型住宅所使用的外牆。,木製綠洲別墅外牆
6399,混合製綠洲別墅外牆,,薩納蘭樣式大型住宅所使用的外牆。,混合製綠洲別墅外牆
6400,石製綠洲別墅外牆,,薩納蘭樣式大型住宅所使用的外牆。,石製綠洲別墅外牆
6401,海濱拱窗,,拉諾西亞樣式住宅所使用的拱窗。,海濱拱窗
6402,海濱凸窗,,拉諾西亞樣式住宅所使用的凸窗。,海濱凸窗
6403,海濱方窗,,拉諾西亞樣式住宅所使用的方窗。,海濱方窗
6404,林間古典窗,,黑衣森林樣式住宅所使用的古典窗。,林間古典窗
6405,林間圓窗,,黑衣森林樣式住宅所使用的圓窗。,林間圓窗
6406,林間尖窗,,黑衣森林樣式住宅所使用的尖窗。,林間尖窗
6407,綠洲方窗,,薩納蘭樣式住宅所使用的方窗。,綠洲方窗
6408,綠洲尖窗,,薩納蘭樣式住宅所使用的尖窗。,綠洲尖窗
6409,綠洲八角窗,,薩納蘭樣式住宅所使用的八角窗。,綠洲八角窗
6410,海濱木製門,,拉諾西亞樣式住宅所使用的正門，由木材製造。,海濱木製門
6411,海濱鑲釘門,,拉諾西亞樣式住宅所使用的正門，上面鑲有圓釘。,海濱鑲釘門
6412,海濱裝飾門,,拉諾西亞樣式住宅所使用的正門，裝飾非常華麗。,海濱裝飾門
6413,林間古典門,,黑衣森林樣式住宅所使用的正門，風格古典。,林間古典門
6414,林間尖頂門,,黑衣森林樣式住宅所使用的正門，拱頂為尖頭形狀。,林間尖頂門
6415,林間拱頂門,,黑衣森林樣式住宅所使用的正門，上面帶有拱頂。,林間拱頂門
6416,綠洲拱頂門,,薩納蘭林樣式住宅所使用的正門，上面帶有拱頂。,綠洲拱頂門
6417,綠洲冠型門,,薩納蘭林樣式住宅所使用的正門，外型是王冠的形狀。,綠洲冠型門
6418,綠洲古典門,,薩納蘭樣式住宅所使用的正門，風格古典。,綠洲古典門
6419,海濱圓形煙囪,,拉諾西亞樣式的圓形屋頂煙囪。,海濱圓形煙囪
6420,海濱石製煙囪,,拉諾西亞樣式的石製屋頂煙囪。,海濱石製煙囪
6421,林間草頂煙囪,,黑衣森林樣式的草頂屋頂煙囪。,林間草頂煙囪
6422,林間圓形煙囪,,黑衣森林樣式的圓形屋頂煙囪。,林間圓形煙囪
6423,綠洲石製煙囪,,薩納蘭樣式的石製屋頂煙囪。,綠洲石製煙囪
6424,綠洲圓形煙囪,,薩納蘭樣式的圓形屋頂煙囪。,綠洲圓形煙囪
6425,風向陸行鳥,,做成陸行鳥形狀的風向標。,風向陸行鳥
6426,風向碧企鵝,,做成碧企鵝形狀的風向標。,風向碧企鵝
6427,風向仙人掌,,做成仙人掌形狀的風向標。,風向仙人掌
6428,海濱木製遮蓬,,拉諾西亞樣式的遮蓬。,海濱木製遮蓬
6429,海濱遮蓬,,拉諾西亞樣式的遮蓬。,海濱遮蓬
6430,林間瓦片遮蓬,,黑衣森林樣式的遮蓬。,林間瓦片遮蓬
6431,林間遮蓬,,黑衣森林樣式的遮蓬。,林間遮蓬
6432,綠洲木製遮蓬,,薩納蘭樣式的遮蓬。,綠洲木製遮蓬
6433,綠洲遮蓬,,薩納蘭樣式的遮蓬。,綠洲遮蓬
6434,海濱側壁煙囪,,拉諾西亞樣式的側壁煙囪。,海濱側壁煙囪
6435,林間側壁煙囪,,黑衣森林樣式的側壁煙囪。,林間側壁煙囪
6436,綠洲側壁煙囪,,薩納蘭樣式的側壁煙囪。,綠洲側壁煙囪
6437,海濱門牌,,拉諾西亞樣式的直立門牌。,海濱門牌
6438,林間門牌,,黑衣森林樣式的直立門牌。,林間門牌
6439,綠洲門牌,,薩納蘭樣式的直立門牌。,綠洲門牌
6440,海濱懸掛門牌,,拉諾西亞樣式的懸掛門牌。,海濱懸掛門牌
6441,林間懸掛門牌,,黑衣森林樣式的懸掛門牌。,林間懸掛門牌
6442,綠洲懸掛門牌,,薩納蘭樣式的懸掛門牌。,綠洲懸掛門牌
6443,海濱標旗,,拉諾西亞樣式的標旗。,海濱標旗
6444,林間標旗,,黑衣森林樣式的標旗。,林間標旗
6445,綠洲標旗,,薩納蘭樣式的標旗。,綠洲標旗
6446,海濱瓦頂圍牆,,拉諾西亞樣式住宅所使用的院牆，上面覆蓋了一層瓦。,海濱瓦頂圍牆
6447,海濱柵欄圍牆,,拉諾西亞樣式住宅所使用的院牆，主要由柵欄構成。,海濱柵欄圍牆
6448,海濱石製圍牆,,拉諾西亞樣式住宅所使用的院牆，由石材堆砌而成。,海濱石製圍牆
6449,林間石製圍牆,,黑衣森林樣式住宅所使用的院牆，由石材堆砌製成。,林間石製圍牆
6450,林間草頂圍牆,,黑衣森林樣式住宅所使用的院牆，上面覆蓋了一層茅草。,林間草頂圍牆
6451,林間圓弧圍欄,,黑衣森林樣式住宅所使用的院牆，主要由圓弧形的木柵欄構成。,林間圓弧圍欄
6452,綠洲木製圍牆,,薩納蘭樣式住宅所使用的院牆，由木材加工製成。,綠洲木製圍牆
6453,綠洲石製圍牆,,薩納蘭樣式住宅所使用的院牆，由石材堆砌製成。,綠洲石製圍牆
6454,綠洲裝飾圍牆,,薩納蘭樣式住宅所使用的院牆，裝飾非常華麗。,綠洲裝飾圍牆
6455,海濱內牆,,拉諾西亞樣式的內壁牆壁設計。,海濱內牆
6456,林間內牆,,黑衣森林樣式的內壁牆壁設計。,林間內牆
6457,綠洲內牆,,薩納蘭樣式的內壁牆壁設計。,綠洲內牆
6458,海濱地板,,拉諾西亞樣式的室內地板。,海濱地板
6459,林間地板,,黑衣森林樣式的室內地板。,林間地板
6460,綠洲地板,,薩納蘭樣式的室內地板。,綠洲地板
6461,海濱吊燈,,拉諾西亞樣式的吊燈。,海濱吊燈
6462,海濱豪華吊燈,,拉諾西亞樣式的大形吊燈。,海濱豪華吊燈
6463,海濱枝形吊燈,,拉諾西亞樣式的枝形吊燈。,海濱枝形吊燈
6464,林間吊燈,,黑衣森林樣式的吊燈。,林間吊燈
6465,林間豪華吊燈,,黑衣森林樣式的大形吊燈。,林間豪華吊燈
6466,林間枝形吊燈,,黑衣森林樣式的枝形吊燈。,林間枝形吊燈
6467,綠洲吊燈,,薩納蘭樣式的吊燈。,綠洲吊燈
6468,綠洲豪華吊燈,,薩納蘭樣式的大形吊燈。,綠洲豪華吊燈
6469,綠洲枝形吊燈,,薩納蘭樣式的枝形吊燈。,綠洲枝形吊燈
6470,碧海吊扇燈,,黑渦團樣式的吊燈，還附有風扇葉。,碧海吊扇燈
6471,黃沙吊扇燈,,恆輝隊樣式的吊燈，還附有風扇葉。,黃沙吊扇燈
6472,密林吊扇燈,,雙蛇黨樣式的吊燈，還附有風扇葉。,密林吊扇燈
6473,魔界花枝形吊燈,,做成魔界花形狀的枝形吊燈，芳香四溢。,魔界花枝形吊燈
6474,照明系統,,亞拉戈帝國樣式的奇異吊燈。,照明系統
6475,莫古信箱,,用來收發莫古郵件的信箱。<hex:02100103>只能夠設定一個。,莫古信箱
6476,黑衣闊葉樹,,原產於提諾爾卡地區的闊葉樹，經過修剪後很適合裝飾在庭院中。,黑衣闊葉樹
6477,海島棕櫚樹,,原產於拉諾西亞地區的棕櫚樹，經過修剪後很適合裝飾在庭院中。,海島棕櫚樹
6478,沙漠鐵木樹,,原產於薩納蘭地區的鐵木樹，經過修剪後很適合裝飾在庭院中。,沙漠鐵木樹
6479,十分堅硬的庭院石,,用於裝飾庭院的岩石，原產於拉諾西亞。,十分堅硬的庭院石
6480,佈滿苔蘚的庭院石,,用於裝飾庭院的岩石，原產於提諾爾卡。,佈滿苔蘚的庭院石
6481,篝火爐,,用來生篝火的石爐。,篝火爐
6482,亞麻陽傘,,利用亞麻布製作的大型陽傘。,亞麻陽傘
6483,蓮葉陽傘,,利用巨大的蓮葉製作的大型陽傘。,蓮葉陽傘
6484,胡桃木庭院桌,,圓形的庭院桌，使用胡桃木製作。,胡桃木庭院桌
6485,秘銀庭院桌,,橢圓形的庭院桌，在橡木的基礎上用秘銀加固。,秘銀庭院桌
6486,黃銅庭院長椅,,簡單的雙人長椅，使用黃銅製作。,黃銅庭院長椅
6487,橡木庭院長椅,,簡單的雙人長椅，使用橡木製作。,橡木庭院長椅
6488,半高花盆,,種植盆栽用的長方形花盆，使用胡桃木製作。,半高花盆
6489,低矮花盆,,種植盆栽用的原型花盆，使用榆木製作。,低矮花盆
6490,海濱路燈,,拉諾西亞樣式的路燈。,海濱路燈
6491,農用貨車,,使用梣木製作的農用貨車。,農用貨車
6492,樹樁凳,,用樹樁加工製作出來的凳子。,樹樁凳
6493,,,,
6494,木柴,,梣木劈出的木柴，可以用來生火。,木柴
6495,妖精燈樹,,妖精族樣式的大型室外燈。,妖精燈樹
6496,妖精燈柱,,妖精族樣式的小型室外燈。,妖精燈柱
6497,泰坦燈籠,,利用泰坦之岩製作的庭院燈。<hex:02100103>只能夠設定一個。,泰坦燈籠
6498,土神燈籠,,利用泰坦魔岩製作的庭院燈。<hex:02100103>只能夠設定一個。,土神燈籠
6499,利維亞桑噴泉,,利用利維亞桑之棘製作的噴泉。<hex:02100103>只能夠設定一個。,利維亞桑噴泉
6500,水神噴泉,,利用利維亞桑魔棘製作的噴泉。<hex:02100103>只能夠設定一個。,水神噴泉
6501,鬪神討伐紀念碑,,利用奧丁披風製作的屠神紀念碑。<hex:02100103>只能夠設定一個。,鬪神討伐紀念碑
6502,次元刀凱旋門,,利用提坦次元刀的碎片製作的凱旋門。<hex:02100103>只能夠設定一個。,次元刀凱旋門
6503,溶洞藍珊瑚,,沙斯塔夏溶洞中生長的藍色珊瑚。,溶洞藍珊瑚
6504,四管對龍加農砲,,設定在石衛塔上的大砲。,四管對龍加農砲
6505,對龍砲彈箱,,設定在石衛塔上的砲彈箱。,對龍砲彈箱
6506,對龍城塞烽火籠,,設定在石衛塔上的烽火籠。,對龍城塞烽火籠
6507,黃金谷鮮血草,,生長在黃金谷的花草，經過修剪之後比較適合庭院觀賞了。,黃金谷鮮血草
6508,黃金谷白骨樹,,生長在黃金谷的樹木，經過修剪之後比較適合庭院觀賞了。,黃金谷白骨樹
6509,千獄看守草,,托托·拉克千獄中生長的食蟲植物，經過修剪之後比較適合庭院觀賞了。,千獄看守草
6510,千獄火葬花,,托托·拉克千獄中生長的食蟲植物，經過修剪之後比較適合庭院觀賞了。,千獄火葬花
6511,千獄亡者草,,托托·拉克千獄中生長的食蟲植物，經過修剪之後比較適合庭院觀賞了。,千獄亡者草
6512,古堡火籠,,設定在無限城古堡中的火籠。,古堡火籠
6513,海濱座椅,,拉諾西亞樣式的椅子。,海濱座椅
6514,林間座椅,,黑衣森林樣式的椅子。,林間座椅
6515,綠洲座椅,,薩納蘭樣式的椅子。,綠洲座椅
6516,魔界花座椅,,做成魔界花形狀的椅子。,魔界花座椅
6517,冥鬼座椅,,做成冥鬼之眼形狀的椅子。,冥鬼座椅
6518,妖精座椅,,妖精樣式的椅子，十分可愛。,妖精座椅
6519,莊園凳,,靜語莊園特別訂製的凳子。,莊園凳
6520,莊園座椅,,靜語莊園特別訂製的椅子。,莊園座椅
6521,對龍城塞指揮椅,,石衛塔中的椅子，主要供指揮官使用。,對龍城塞指揮椅
6522,就坐系統,,亞拉戈帝國樣式的奇異椅子。,就坐系統
6523,海濱長椅,,拉諾西亞樣式的長椅，由紫檀木製作。,海濱長椅
6524,林間長椅,,黑衣森林樣式的長椅，外觀很樸素。,林間長椅
6525,綠洲長椅,,薩納蘭樣式的長椅，由紅木製作。,綠洲長椅
6526,碧海儲物椅,,黑渦團樣式的長椅，同時還有存放物品的空間。,碧海儲物椅
6527,黃沙儲物椅,,恆輝隊樣式的長椅，同時還有存放物品的空間。,黃沙儲物椅
6528,密林儲物椅,,雙蛇黨樣式的長椅，同時還有存放物品的空間。,密林儲物椅
6529,海濱沙發,,拉諾西亞樣式的鬆軟沙發。,海濱沙發
6530,林間沙發,,黑衣森林樣式的鬆軟沙發。,林間沙發
6531,綠洲沙發,,薩納蘭樣式的鬆軟沙發。,綠洲沙發
6532,海濱長沙發,,拉諾西亞樣式的加長沙發。,海濱長沙發
6533,林間圓沙發,,黑衣森林樣式的圓形沙發。,林間圓沙發
6534,綠洲拐沙發,,薩納蘭樣式的拐形沙發。,綠洲拐沙發
6535,莊園長椅,,靜語莊園特別訂製的豪華長椅。,莊園長椅
6536,迦樓羅沙發,,裝飾有迦樓羅之羽的豪華沙發。<hex:02100103>只能夠設定一個。,迦樓羅沙發
6537,風神沙發,,裝飾有迦樓羅魔羽的豪華沙發。<hex:02100103>只能夠設定一個。,風神沙發
6538,碧海寫字桌,,黑渦團樣式的寫字桌。,碧海寫字桌
6539,密林寫字桌,,雙蛇黨樣式的寫字桌。,密林寫字桌
6540,黃沙寫字桌,,恆輝隊樣式的寫字桌。,黃沙寫字桌
6541,登記台,,放置室內交流簿的登記台。<hex:02100103>只能夠設定一個。,登記台
6542,海濱睡床,,拉諾西亞樣式的睡床，由楓木製作。,海濱睡床
6543,林間睡床,,黑衣森林樣式的睡床，由榆木製作。,林間睡床
6544,綠洲睡床,,薩納蘭樣式的睡床，由橡木製作。,綠洲睡床
6545,碧海軍床,,黑渦團樣式的軍用睡床。,碧海軍床
6546,密林軍床,,雙蛇黨樣式的軍用睡床。,密林軍床
6547,黃沙軍床,,恆輝隊樣式的軍用睡床。,黃沙軍床
6548,木製櫃櫥,,簡樸的櫃櫥，由梣木製作。,木製櫃櫥
6549,海濱衣櫃,,拉諾西亞樣式的衣櫃。,海濱衣櫃
6550,林間衣櫃,,黑衣森林樣式的衣櫃。,林間衣櫃
6551,綠洲衣櫃,,薩納蘭樣式的衣櫃。,綠洲衣櫃
6552,莊園衣櫃,,靜語莊園特別訂製的衣櫃。,莊園衣櫃
6553,碧海衣櫥,,黑渦團樣式的衣櫥。,碧海衣櫥
6554,密林衣櫥,,雙蛇黨樣式的衣櫥。,密林衣櫥
6555,黃沙衣櫥,,恆輝隊樣式的衣櫥。,黃沙衣櫥
6556,碧海收納櫃,,黑渦團樣式的收納櫃。,碧海收納櫃
6557,密林收納櫃,,雙蛇黨樣式的收納櫃。,密林收納櫃
6558,黃沙收納櫃,,恆輝隊樣式的收納櫃。,黃沙收納櫃
6559,部隊儲物櫃,,部隊專用儲物櫃，可以用來保存部隊的公用物品。<hex:02100103>只能夠設定一個。,部隊儲物櫃
6560,海濱櫥櫃,,拉諾西亞樣式的櫥櫃。,海濱櫥櫃
6561,林間櫥櫃,,黑衣森林樣式的櫥櫃。,林間櫥櫃
6562,綠洲櫥櫃,,薩納蘭樣式的櫥櫃。,綠洲櫥櫃
6563,莊園櫥櫃,,靜語莊園特別訂製的櫥櫃。,莊園櫥櫃
6564,冥鬼櫥櫃,,做成冥鬼之眼形狀的櫥櫃。,冥鬼櫥櫃
6565,妖精櫥櫃,,妖精樣式的櫥櫃，十分可愛。,妖精櫥櫃
6566,海濱書櫃,,拉諾西亞樣式的高級書櫃。,海濱書櫃
6567,林間書櫃,,黑衣森林樣式的高級書櫃。,林間書櫃
6568,綠洲書櫃,,薩納蘭樣式的高級書櫃。,綠洲書櫃
6569,莊園書櫃,,靜語莊園特別訂製的書櫃。,莊園書櫃
6570,冥鬼書櫃,,做成冥鬼之眼形狀的書櫃。,冥鬼書櫃
6571,妖精書櫃,,妖精樣式的書櫃，十分可愛。,妖精書櫃
6572,魔界花書櫃,,做成魔界花形狀的書櫃。,魔界花書櫃
6573,海濱立柱,,拉諾西亞樣式的裝飾立柱。,海濱立柱
6574,林間立柱,,黑衣森林樣式的裝飾立柱。,林間立柱
6575,綠洲立柱,,薩納蘭樣式的裝飾立柱。,綠洲立柱
6576,海濱隔離牆,,拉諾西亞樣式的隔離牆，高度直達屋頂。,海濱隔離牆
6577,林間隔離牆,,黑衣森林樣式的隔離牆，高度直達屋頂。,林間隔離牆
6578,綠洲隔離牆,,薩納蘭樣式的隔離牆，高度直達屋頂。,綠洲隔離牆
6579,木製屏風,,紅木打製的屏風。,木製屏風
6580,冥鬼屏風,,做成冥鬼之眼形狀的屏風。,冥鬼屏風
6581,妖精屏風,,妖精樣式的屏風，十分可愛。,妖精屏風
6582,魔界花屏風,,做成魔界花形狀的屏風。,魔界花屏風
6583,海濱落地燈,,拉諾西亞樣式的落地燈具。,海濱落地燈
6584,林間落地燈,,黑衣森林樣式的落地燈具。,林間落地燈
6585,綠洲落地燈,,薩納蘭樣式的落地燈具。,綠洲落地燈
6586,莊園燭台,,靜語莊園特別訂製的燭台。,莊園燭台
6587,冬貝利落地燈,,做成冬貝利形狀的落地燈具。,冬貝利落地燈
6588,蔓德拉落地燈,,做成蔓德拉形狀的落地燈具。,蔓德拉落地燈
6589,仙人掌摯友,,做成仙人掌形狀的落地燈具。,仙人掌摯友
6590,莊園豪華暖爐,,靜語莊園特別訂製的暖爐套件。,莊園豪華暖爐
6591,海濱浴缸,,拉諾西亞樣式的小型浴缸。,海濱浴缸
6592,林間浴缸,,黑衣森林樣式的小型浴缸。,林間浴缸
6593,綠洲浴缸,,薩納蘭樣式的小型浴缸。,綠洲浴缸
6594,素陶壺,,薩納蘭樣式的陶壺。,素陶壺
6595,盆栽龍舌蘭,,觀賞用的龍舌蘭。,盆栽龍舌蘭
6596,天文望遠鏡,,用於觀測天體的器材。,天文望遠鏡
6597,石像魔雕像,,精巧的石像魔雕像。,石像魔雕像
6598,石像鬼雕像,,精巧的石像鬼雕像。,石像鬼雕像
6599,利姆萊茵的祝福,,小型的裝飾瀑布。<hex:02100103>只能夠設定一個。,利姆萊茵的祝福
6600,私用乙太之光,,設定在庭院內的小型乙太之光。<hex:02100103>設定之後無法回收，一旦撤走便會直接廢棄。<hex:02100103>只能夠設定一個。,私用乙太之光
6601,海濱圓桌,,拉諾西亞樣式的圓桌。,海濱圓桌
6602,綠洲圓桌,,薩納蘭樣式的圓桌。,綠洲圓桌
6603,林間圓桌,,黑衣森林樣式的圓桌。,林間圓桌
6604,冥鬼圓桌,,做成冥鬼之眼形狀的圓桌。,冥鬼圓桌
6605,分析系統,,亞拉戈帝國樣式的奇異圓桌。<hex:02100103>只能夠設定一個。,分析系統
6606,海濱方桌,,拉諾西亞樣式的小型方桌。,海濱方桌
6607,林間方桌,,黑衣森林樣式的小型方桌。,林間方桌
6608,綠洲方桌,,薩納蘭樣式的小型方桌。,綠洲方桌
6609,妖精方桌,,妖精樣式的方桌，十分可愛。,妖精方桌
6610,海濱餐桌,,拉諾西亞樣式的長桌，由黑鐵製作。,海濱餐桌
6611,林間餐桌,,黑衣森林樣式的長桌，由白鋼製作。,林間餐桌
6612,綠洲餐桌,,薩納蘭樣式的長桌，由白鋼製作。,綠洲餐桌
6613,木製餐桌,,由胡桃木打製的長桌。,木製餐桌
6614,妖精餐桌,,妖精樣式的長桌，十分可愛。,妖精餐桌
6615,莊園桌子,,靜語莊園特別訂製的桌子。,莊園桌子
6616,海濱書桌,,拉諾西亞樣式的書桌。,海濱書桌
6617,綠洲書桌,,薩納蘭樣式的書桌。,綠洲書桌
6618,林間書桌,,黑衣森林樣式的書桌。,林間書桌
6619,莊園書桌,,靜語莊園特別訂製的書桌。,莊園書桌
6620,對龍城塞指揮桌,,石衛塔中的辦公桌，主要供指揮官使用。,對龍城塞指揮桌
6621,木製文件櫃,,由胡桃木打製的文件櫃。,木製文件櫃
6622,林間文件櫃,,黑衣森林樣式的文件櫃。,林間文件櫃
6623,林間矮櫃,,黑衣森林樣式的矮櫃。,林間矮櫃
6624,林間抽屜桌,,黑衣森林樣式的抽屜桌。,林間抽屜桌
6625,莊園花台,,靜語莊園特別訂製的花台。,莊園花台
6626,冥鬼矮櫃,,做成冥鬼之眼形狀的矮櫃。,冥鬼矮櫃
6627,海濱桌台,,拉諾西亞樣式的小型商用桌台。,海濱桌台
6628,林間桌台,,黑衣森林樣式的小型商用桌台。,林間桌台
6629,綠洲桌台,,薩納蘭樣式的小型商用桌台。,綠洲桌台
6630,海濱櫃檯,,拉諾西亞樣式的商用櫃檯。,海濱櫃檯
6631,林間櫃檯,,黑衣森林樣式的商用櫃檯。,林間櫃檯
6632,綠洲櫃檯,,薩納蘭樣式的商用櫃檯。,綠洲櫃檯
6633,妖精櫃檯,,妖精樣式的商用櫃檯，十分可愛。,妖精櫃檯
6634,莊園暖爐,,靜語莊園特別訂製的暖爐。,莊園暖爐
6635,黃銅燭台,,由黃銅打製的桌上燭台。,黃銅燭台
6636,海濱檯燈,,拉諾西亞樣式的檯燈。,海濱檯燈
6637,林間檯燈,,黑衣森林樣式的檯燈。,林間檯燈
6638,綠洲檯燈,,薩納蘭樣式的檯燈。,綠洲檯燈
6639,海濱花瓶,,拉諾西亞樣式的花瓶，裡面裝有拉諾西亞地區特有的花朵。,海濱花瓶
6640,林間花瓶,,黑衣森林樣式的花瓶，裡面裝有黑衣森林地區特有的花朵。,林間花瓶
6641,綠洲花瓶,,薩納蘭樣式的花瓶，裡面裝有薩納蘭地區特有的花朵。,綠洲花瓶
6642,妖精花瓶,,妖精樣式的花瓶，十分可愛。,妖精花瓶
6643,冥鬼花瓶,,做成冥鬼之眼形狀的花瓶。,冥鬼花瓶
6644,水八角盆栽,,拉諾西亞樣式的觀賞用盆栽。,水八角盆栽
6645,杜鵑花盆栽,,黑衣森林樣式的觀賞用盆栽。,杜鵑花盆栽
6646,吊蘭盆栽,,薩納蘭樣式的觀賞用盆栽。,吊蘭盆栽
6647,綠金檯鐘,,由綠金打製而成的桌面檯鐘。,綠金檯鐘
6648,冥鬼檯鐘,,做成冥鬼之眼形狀的桌面檯鐘。,冥鬼檯鐘
6649,文具一組,,羽毛筆及墨水的套裝。,文具一組
6650,天平,,由白銀打製的天平。,天平
6651,顯微鏡,,由白銀打製的顯微鏡。,顯微鏡
6652,魔導死神模型,,由加隆德煉鐵廠生產的魔導裝甲模型，附帶帝國兵駕駛員。,魔導死神模型
6653,毛絨絨莫古力,,這隻莫古力不能幫你轉職或收發郵件，但是它很可愛！,毛絨絨莫古力
6654,毛絨絨陸行鳥,,這隻陸行鳥娃娃的做工太好了，簡直可以聽到它咕哎咕哎地叫。,毛絨絨陸行鳥
6655,喝水碧企鵝,,碧企鵝的模型，口渴永遠無法得到滿足。,喝水碧企鵝
6656,黑渦團團旗,,一面大弔旗，上面繪有黑渦團的深紅龍船圖案。,黑渦團團旗
6657,雙蛇黨黨旗,,一面大弔旗，上面繪有雙蛇黨的雙蛇百合圖案。,雙蛇黨黨旗
6658,恆輝隊隊旗,,一面大弔旗，上面繪有恆輝隊的金邊天平圖案。,恆輝隊隊旗
6659,海之都風景畫,,利姆薩·羅敏薩的風景畫，題為«海洋女神的面紗»。,海之都風景畫
6660,森之都風景畫,,格里達尼亞的風景畫，題為«寧靜、純潔、高潔»。,森之都風景畫
6661,沙之都風景畫,,烏爾達哈的風景畫，題為«沙漠的寶石»。,沙之都風景畫
6662,艾歐澤亞全景圖,,艾歐澤亞的全景地圖，由著名的探索者羅達德·艾恩哈特繪製。,艾歐澤亞全景圖
6663,大型戰船的舵盤,,裝飾用的舵盤。,大型戰船的舵盤
6664,惡魔牆雕像,,精巧的惡魔牆雕像，裝飾在牆上很有壓迫感。,惡魔牆雕像
6665,伊弗利特壁燈,,用伊弗利特之角加工成的壁燈。<hex:02100103>只能夠設定一個。,伊弗利特壁燈
6666,火神壁燈,,用伊弗利特魔角加工成的壁燈。<hex:02100103>只能夠設定一個。,火神壁燈
6667,妖精壁燈,,妖精樣式的壁燈，十分可愛。,妖精壁燈
